"Date","DAILY_AQI_VALUE","Site.Name","AQS_PARAMETER_DESC","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
0007-05-17,26,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
0007-06-17,27,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
0007-07-17,40,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
0007-08-17,42,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
0007-09-17,38,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
0007-10-17,44,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
0007-11-17,44,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
0007-12-17,33,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,36,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,30,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,34,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,44,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,34,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,28,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,39,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,44,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,39,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,38,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,23,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,42,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,48,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,44,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,33,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,19,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,43,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,31,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,28,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
0008-01-17,27,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
0008-02-17,40,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
0008-03-17,44,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
0008-04-17,43,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
0008-05-17,37,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
0008-06-17,37,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
0008-07-17,19,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
0008-08-17,28,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
0008-09-17,42,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
0008-10-17,37,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
0008-11-17,31,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
0008-12-17,25,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,30,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,30,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,27,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,31,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,27,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,26,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,41,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,42,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,37,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,44,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,36,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,38,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,40,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,39,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,42,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,41,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,26,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,33,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,20,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
0009-01-17,31,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
0009-02-17,29,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
0009-03-17,36,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
0009-04-17,39,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
0009-05-17,35,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
0009-06-17,26,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
0009-07-17,32,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,28,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,24,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,25,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,29,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,32,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,35,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,32,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,33,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,33,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,31,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,32,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,42,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,34,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,40,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,47,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,39,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,41,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
0010-01-17,32,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
0010-03-17,39,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
0010-04-17,37,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
0010-05-17,41,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
0010-06-17,42,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
0010-07-17,30,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
0010-08-17,22,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
0010-09-17,18,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
0010-10-17,19,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
0010-11-17,27,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
0010-12-17,35,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,20,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,34,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,29,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,31,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,38,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,43,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,44,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,51,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,41,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,32,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,38,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,34,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,40,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,44,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,39,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,36,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,44,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
0001-01-17,31,"Cranberry","PM2.5","Avery",36.1058,-82.0454
0001-02-17,24,"Cranberry","PM2.5","Avery",36.1058,-82.0454
0001-05-17,35,"Cranberry","PM2.5","Avery",36.1058,-82.0454
0001-06-17,22,"Cranberry","PM2.5","Avery",36.1058,-82.0454
0001-07-17,32,"Cranberry","PM2.5","Avery",36.1058,-82.0454
0001-08-17,36,"Cranberry","PM2.5","Avery",36.1058,-82.0454
0001-09-17,36,"Cranberry","PM2.5","Avery",36.1058,-82.0454
0001-10-17,39,"Cranberry","PM2.5","Avery",36.1058,-82.0454
0001-11-17,38,"Cranberry","PM2.5","Avery",36.1058,-82.0454
0001-12-17,37,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,31,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,34,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,32,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,35,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,31,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,44,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,42,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,34,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,32,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,31,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,42,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,33,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,35,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,41,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,37,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,43,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,46,"Cranberry","PM2.5","Avery",36.1058,-82.0454
0002-02-17,41,"Cranberry","PM2.5","Avery",36.1058,-82.0454
0002-03-17,35,"Cranberry","PM2.5","Avery",36.1058,-82.0454
0002-04-17,42,"Cranberry","PM2.5","Avery",36.1058,-82.0454
0002-05-17,43,"Cranberry","PM2.5","Avery",36.1058,-82.0454
0002-06-17,44,"Cranberry","PM2.5","Avery",36.1058,-82.0454
0002-07-17,38,"Cranberry","PM2.5","Avery",36.1058,-82.0454
0002-08-17,38,"Cranberry","PM2.5","Avery",36.1058,-82.0454
0002-09-17,39,"Cranberry","PM2.5","Avery",36.1058,-82.0454
0002-10-17,46,"Cranberry","PM2.5","Avery",36.1058,-82.0454
0002-11-17,40,"Cranberry","PM2.5","Avery",36.1058,-82.0454
0002-12-17,40,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,42,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,41,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,41,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,44,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,45,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,44,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,44,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,50,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,50,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,39,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,41,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,44,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,43,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,42,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,45,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,41,"Cranberry","PM2.5","Avery",36.1058,-82.0454
0003-01-17,39,"Cranberry","PM2.5","Avery",36.1058,-82.0454
0003-02-17,41,"Cranberry","PM2.5","Avery",36.1058,-82.0454
0003-03-17,41,"Cranberry","PM2.5","Avery",36.1058,-82.0454
0003-04-17,46,"Cranberry","PM2.5","Avery",36.1058,-82.0454
0003-05-17,49,"Cranberry","PM2.5","Avery",36.1058,-82.0454
0003-06-17,45,"Cranberry","PM2.5","Avery",36.1058,-82.0454
0003-07-17,42,"Cranberry","PM2.5","Avery",36.1058,-82.0454
0003-08-17,47,"Cranberry","PM2.5","Avery",36.1058,-82.0454
0003-09-17,50,"Cranberry","PM2.5","Avery",36.1058,-82.0454
0003-10-17,44,"Cranberry","PM2.5","Avery",36.1058,-82.0454
0003-11-17,43,"Cranberry","PM2.5","Avery",36.1058,-82.0454
0003-12-17,43,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,43,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,38,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,40,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,47,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,44,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,45,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,35,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,46,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,48,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,48,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,50,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,48,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,44,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,39,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,47,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,47,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,50,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,41,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,43,"Cranberry","PM2.5","Avery",36.1058,-82.0454
0004-01-17,41,"Cranberry","PM2.5","Avery",36.1058,-82.0454
0004-02-17,42,"Cranberry","PM2.5","Avery",36.1058,-82.0454
0004-03-17,45,"Cranberry","PM2.5","Avery",36.1058,-82.0454
0004-04-17,48,"Cranberry","PM2.5","Avery",36.1058,-82.0454
0004-05-17,46,"Cranberry","PM2.5","Avery",36.1058,-82.0454
0004-06-17,38,"Cranberry","PM2.5","Avery",36.1058,-82.0454
0004-07-17,44,"Cranberry","PM2.5","Avery",36.1058,-82.0454
0004-08-17,54,"Cranberry","PM2.5","Avery",36.1058,-82.0454
0004-09-17,67,"Cranberry","PM2.5","Avery",36.1058,-82.0454
0004-10-17,80,"Cranberry","PM2.5","Avery",36.1058,-82.0454
0004-11-17,67,"Cranberry","PM2.5","Avery",36.1058,-82.0454
0004-12-17,64,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,71,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,84,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,58,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,45,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,33,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,39,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,49,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,31,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,31,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,47,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,44,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,41,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,32,"Cranberry","PM2.5","Avery",36.1058,-82.0454
0005-01-17,51,"Cranberry","PM2.5","Avery",36.1058,-82.0454
0005-02-17,48,"Cranberry","PM2.5","Avery",36.1058,-82.0454
0005-03-17,51,"Cranberry","PM2.5","Avery",36.1058,-82.0454
0005-04-17,50,"Cranberry","PM2.5","Avery",36.1058,-82.0454
0005-05-17,39,"Cranberry","PM2.5","Avery",36.1058,-82.0454
0005-06-17,43,"Cranberry","PM2.5","Avery",36.1058,-82.0454
0005-07-17,44,"Cranberry","PM2.5","Avery",36.1058,-82.0454
0005-08-17,67,"Cranberry","PM2.5","Avery",36.1058,-82.0454
0005-09-17,64,"Cranberry","PM2.5","Avery",36.1058,-82.0454
0005-10-17,93,"Cranberry","PM2.5","Avery",36.1058,-82.0454
0005-11-17,64,"Cranberry","PM2.5","Avery",36.1058,-82.0454
0005-12-17,37,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,42,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,64,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,71,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,64,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,58,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,38,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,31,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,38,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,32,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,40,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,47,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,51,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,45,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,48,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,45,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,44,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,48,"Cranberry","PM2.5","Avery",36.1058,-82.0454
0006-01-17,61,"Cranberry","PM2.5","Avery",36.1058,-82.0454
0006-04-17,48,"Cranberry","PM2.5","Avery",36.1058,-82.0454
0006-05-17,35,"Cranberry","PM2.5","Avery",36.1058,-82.0454
0006-06-17,51,"Cranberry","PM2.5","Avery",36.1058,-82.0454
0006-07-17,39,"Cranberry","PM2.5","Avery",36.1058,-82.0454
0006-10-17,48,"Cranberry","PM2.5","Avery",36.1058,-82.0454
0006-11-17,45,"Cranberry","PM2.5","Avery",36.1058,-82.0454
0006-12-17,35,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,33,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,43,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,40,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,31,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,38,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,31,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,40,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,45,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,38,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,19,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,33,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,40,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,39,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,45,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,21,"Cranberry","PM2.5","Avery",36.1058,-82.0454
0007-01-17,36,"Cranberry","PM2.5","Avery",36.1058,-82.0454
0007-02-17,42,"Cranberry","PM2.5","Avery",36.1058,-82.0454
0007-03-17,31,"Cranberry","PM2.5","Avery",36.1058,-82.0454
0007-04-17,30,"Cranberry","PM2.5","Avery",36.1058,-82.0454
0007-05-17,30,"Cranberry","PM2.5","Avery",36.1058,-82.0454
0007-06-17,37,"Cranberry","PM2.5","Avery",36.1058,-82.0454
0007-07-17,42,"Cranberry","PM2.5","Avery",36.1058,-82.0454
0007-08-17,44,"Cranberry","PM2.5","Avery",36.1058,-82.0454
0007-09-17,41,"Cranberry","PM2.5","Avery",36.1058,-82.0454
0007-10-17,45,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,36,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,40,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,46,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,40,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,42,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,45,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,42,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,37,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,45,"Cranberry","PM2.5","Avery",36.1058,-82.0454
0008-09-17,41,"Cranberry","PM2.5","Avery",36.1058,-82.0454
0008-10-17,36,"Cranberry","PM2.5","Avery",36.1058,-82.0454
0008-11-17,28,"Cranberry","PM2.5","Avery",36.1058,-82.0454
0008-12-17,28,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,30,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,31,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,29,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,27,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,26,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,35,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,43,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,41,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,36,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,44,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,36,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,39,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,35,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,38,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,40,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,40,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,31,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,37,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,22,"Cranberry","PM2.5","Avery",36.1058,-82.0454
0009-01-17,32,"Cranberry","PM2.5","Avery",36.1058,-82.0454
0009-02-17,33,"Cranberry","PM2.5","Avery",36.1058,-82.0454
0009-03-17,38,"Cranberry","PM2.5","Avery",36.1058,-82.0454
0009-04-17,41,"Cranberry","PM2.5","Avery",36.1058,-82.0454
0009-05-17,42,"Cranberry","PM2.5","Avery",36.1058,-82.0454
0009-06-17,32,"Cranberry","PM2.5","Avery",36.1058,-82.0454
0009-07-17,33,"Cranberry","PM2.5","Avery",36.1058,-82.0454
0009-08-17,30,"Cranberry","PM2.5","Avery",36.1058,-82.0454
0009-09-17,37,"Cranberry","PM2.5","Avery",36.1058,-82.0454
0009-10-17,31,"Cranberry","PM2.5","Avery",36.1058,-82.0454
0009-11-17,32,"Cranberry","PM2.5","Avery",36.1058,-82.0454
0009-12-17,25,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,41,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,32,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,31,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,39,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,38,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,39,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,41,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,40,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,37,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,39,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,39,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,38,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,42,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,43,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,51,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,54,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,41,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,40,"Cranberry","PM2.5","Avery",36.1058,-82.0454
0010-01-17,31,"Cranberry","PM2.5","Avery",36.1058,-82.0454
0010-02-17,38,"Cranberry","PM2.5","Avery",36.1058,-82.0454
0010-10-17,19,"Cranberry","PM2.5","Avery",36.1058,-82.0454
0010-11-17,31,"Cranberry","PM2.5","Avery",36.1058,-82.0454
0010-12-17,34,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,21,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,39,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,30,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,32,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,35,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,37,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,44,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,44,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,51,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,43,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,35,"Cranberry","PM2.5","Avery",36.1058,-82.0454
0011-03-17,33,"Cranberry","PM2.5","Avery",36.1058,-82.0454
0011-04-17,26,"Cranberry","PM2.5","Avery",36.1058,-82.0454
0011-05-17,27,"Cranberry","PM2.5","Avery",36.1058,-82.0454
0011-06-17,30,"Cranberry","PM2.5","Avery",36.1058,-82.0454
0011-07-17,28,"Cranberry","PM2.5","Avery",36.1058,-82.0454
0011-08-17,16,"Cranberry","PM2.5","Avery",36.1058,-82.0454
0011-09-17,29,"Cranberry","PM2.5","Avery",36.1058,-82.0454
0011-10-17,34,"Cranberry","PM2.5","Avery",36.1058,-82.0454
